fixed.Estimate,fixed.Est.Error,fixed.l.95..CI,fixed.u.95..CI,fixed.Eff.Sample,fixed.Rhat,Metric,Term,run
0.002248542,0.001822054,-0.001270889,0.005852597,13854.31133,0.999907732,Richness,Average Temp,34
0.110098064,0.038574611,0.03472486,0.18571998,15368.87798,1.000267298,Richness,Interaction,34
0.106386977,0.168304415,-0.186909702,0.391607816,1204.323372,1.002567879,Richness,Temp change,35
0.003414666,0.001630164,0.000222773,0.006621607,20356.75073,0.9999117,Richness,Average Temp,35
0.03990256,0.037404341,-0.032788488,0.113408698,20323.33185,1.000474539,Richness,Interaction,35
0.132956083,0.229865397,-0.291460558,0.590537816,3662.296515,1.000223323,Richness,Temp change,36
0.001145661,0.001707145,-0.00218532,0.004513373,16459.54468,0.999917527,Richness,Average Temp,36
0.071560107,0.037256919,-0.000793643,0.144341971,20959.26673,0.999950528,Richness,Interaction,36
0.17161943,0.188160116,-0.192167388,0.544573423,2876.687327,1.001561373,Richness,Temp change,37
0.001226636,0.001739247,-0.002084836,0.0047467,11289.53025,1.0000657,Richness,Average Temp,37
0.078660786,0.036765365,0.007856107,0.151770656,20073.5807,1.000059877,Richness,Interaction,37
0.090742566,0.150815259,-0.206311784,0.397522251,5076.431611,1.000001769,Richness,Temp change,38
0.002891125,0.001831614,-0.000730195,0.006510579,17250.75213,0.999900084,Richness,Average Temp,38
0.005342225,0.040775708,-0.075106119,0.084506262,21079.76115,0.999787646,Richness,Interaction,38
-0.021976977,0.100404098,-0.234621524,0.156105342,4749.055461,1.000428595,Richness,Temp change,39
0.003673422,0.001747179,0.000218591,0.00712272,15882.08996,1.000247641,Richness,Average Temp,39
0.058786267,0.036156562,-0.012386521,0.129207945,20384.07686,0.999868539,Richness,Interaction,39
0.090969586,0.135783627,-0.154628766,0.372261554,3688.649782,1.001360741,Richness,Temp change,40
0.003286215,0.001718705,-5.82E-05,0.00662904,16929.38188,1.000200183,Richness,Average Temp,40
0.034497722,0.03495603,-0.034271135,0.102518414,17254.3081,1.000131772,Richness,Interaction,40
0.073442205,0.149391915,-0.176052899,0.362139371,2394.49534,1.003938868,Richness,Temp change,41
0.000239152,0.001658194,-0.002992004,0.00356514,13365.14568,1.000517871,Richness,Average Temp,41
0.102909054,0.034188649,0.036449728,0.170006776,14465.91016,0.999823181,Richness,Interaction,41
0.101701664,0.140586753,-0.142365695,0.378717461,2753.03207,1.000504498,Richness,Temp change,42
0.000454463,0.001590952,-0.002658714,0.003611252,19442.30063,1.000007665,Richness,Average Temp,42
0.090144761,0.037200653,0.017596915,0.163045692,19381.20831,0.999946577,Richness,Interaction,42
0.120744945,0.1675513,-0.203775629,0.460515688,3880.558299,1.000945016,Richness,Temp change,43
0.003875569,0.00170222,0.000545717,0.007226296,19009.14716,1.000186007,Richness,Average Temp,43
0.080477973,0.038030727,0.006961627,0.154882824,18647.11139,0.999849048,Richness,Interaction,43
0.068923915,0.069180325,-0.054297519,0.207974646,5245.983642,1.000380437,Richness,Temp change,44
0.000946269,0.001721049,-0.002463799,0.004344656,18497.6393,0.999926584,Richness,Average Temp,44
0.054927082,0.036042026,-0.015062125,0.126665711,21026.61648,0.999994087,Richness,Interaction,44
0.114633074,0.144378363,-0.155913041,0.397073099,5058.947682,1.000749526,Richness,Temp change,45
0.002212045,0.001653076,-0.001055847,0.005507204,25691.97217,0.999822244,Richness,Average Temp,45
0.069076024,0.036376948,-0.002311468,0.140642366,24298.302,0.999887921,Richness,Interaction,45
0.075093564,0.072977042,-0.062860483,0.20842179,2784.090747,1.000558219,Richness,Temp change,46
-0.001038526,0.001773998,-0.004442939,0.00244553,15995.2168,0.999890501,Richness,Average Temp,46
0.042777639,0.038401329,-0.032422639,0.117963731,20706.47873,0.999900566,Richness,Interaction,46
0.28243249,0.184830182,-0.052115911,0.640358748,2250.875837,1.002141583,Richness,Temp change,47
0.001783233,0.001858991,-0.001867457,0.00545196,14611.853,0.999845393,Richness,Average Temp,47
0.1296357,0.038036487,0.055758315,0.204077481,18714.2285,0.999829067,Richness,Interaction,47
0.084219634,0.090753657,-0.100008735,0.262211786,5701.033897,0.999950692,Richness,Temp change,48
0.002558235,0.001938239,-0.001287513,0.006340682,19079.58998,1.000234064,Richness,Average Temp,48
0.125220893,0.039953444,0.04659239,0.201904725,18193.15152,1.000233196,Richness,Interaction,48
0.112533304,0.265798242,-0.406622054,0.647238522,3926.141163,1.000754073,Richness,Temp change,49
0.005083775,0.001755405,0.001631595,0.008531002,17942.57452,0.999854883,Richness,Average Temp,49
0.096273213,0.036821602,0.024040104,0.168641152,17826.06045,0.999844738,Richness,Interaction,49
0.029104723,0.114631903,-0.198276209,0.244516765,2741.866374,1.000388131,Richness,Temp change,50
0.00481389,0.001852095,0.001198698,0.008480447,17617.82809,1.000046236,Richness,Average Temp,50
0.009568501,0.03810842,-0.064637708,0.083953564,19489.25563,1.000174063,Richness,Interaction,50
0.03144924,0.087250628,-0.140862489,0.177522322,1955.878377,1.003670187,Richness,Temp change,51
0.005596852,0.00175847,0.002127462,0.009054192,16933.05248,1.000044666,Richness,Average Temp,51
-0.028277701,0.037431319,-0.102442421,0.045537711,20964.20397,0.999845571,Richness,Interaction,51
0.070449111,0.08304281,-0.099404536,0.217032154,4475.866177,1.000714401,Richness,Temp change,52
0.000372673,0.001698533,-0.002920874,0.003716674,17969.47938,1.000014591,Richness,Average Temp,52
0.04575665,0.036969378,-0.026100809,0.118016585,21884.08113,0.999979165,Richness,Interaction,52
0.111725171,0.111626543,-0.074071168,0.375528995,4723.580247,1.000795443,Richness,Temp change,53
0.004629824,0.001750461,0.001264107,0.008068507,16925.4229,0.999860847,Richness,Average Temp,53
0.073143226,0.040163696,-0.005411325,0.151806572,15711.48246,0.999855624,Richness,Interaction,53
-0.001936256,0.124509315,-0.266033955,0.235100409,4100.59537,1.000246935,Richness,Temp change,54
0.006183221,0.001736939,0.00279961,0.009615178,20145.19628,0.999896721,Richness,Average Temp,54
0.031881753,0.037818919,-0.043254448,0.107143208,19723.44058,0.999901525,Richness,Interaction,54
0.016089551,0.11385419,-0.178037573,0.268695987,3793.546929,1.001530792,Richness,Temp change,55
0.000122993,0.001650207,-0.00311169,0.003394012,15405.09412,0.999991972,Richness,Average Temp,55
0.045894795,0.037031893,-0.027327086,0.119163775,17734.4434,0.999915249,Richness,Interaction,55
0.099518784,0.177846442,-0.236484106,0.470648188,5281.57248,1.000084372,Richness,Temp change,56
0.003549173,0.001599776,0.000444142,0.006665507,21052.00557,0.999970063,Richness,Average Temp,56
-0.036475271,0.03556083,-0.105720078,0.033197678,22599.12549,0.999795295,Richness,Interaction,56
0.095258919,0.105192779,-0.080841124,0.304111512,3286.607002,1.001116197,Richness,Temp change,57
0.002412122,0.001750156,-0.000959746,0.005910972,23204.59081,0.999970314,Richness,Average Temp,57
0.092539358,0.03988353,0.015341781,0.171247656,21153.24228,1.000018654,Richness,Interaction,57
0.102085418,0.106571207,-0.04857954,0.345056566,3136.133891,1.001785143,Richness,Temp change,58
0.002360288,0.001582061,-0.000708054,0.005499519,23372.18363,1.000112334,Richness,Average Temp,58
0.040883003,0.034910664,-0.027635882,0.109417552,20760.50437,0.99988034,Richness,Interaction,58
0.150929217,0.152186207,-0.11925604,0.501949585,5780.060962,1.000339354,Richness,Temp change,59
-0.000563762,0.001728091,-0.003909392,0.002825176,16363.3442,1.000078119,Richness,Average Temp,59
0.104213283,0.036813254,0.032982118,0.176937378,20137.02116,0.999848616,Richness,Interaction,59
0.096475191,0.197187107,-0.273479929,0.495152878,3408.081375,1.000944942,Richness,Temp change,60
0.004359597,0.001764778,0.000935966,0.007812387,24143.52175,0.999855756,Richness,Average Temp,60
0.133126047,0.039677268,0.054449423,0.211472367,21659.55491,0.99983514,Richness,Interaction,60
0.108062777,0.087487052,-0.063496542,0.267266498,3874.24243,1.000373399,Richness,Temp change,61
-0.00031319,0.001614001,-0.003450143,0.002891493,19478.8712,0.999895705,Richness,Average Temp,61
0.122264663,0.035499078,0.052441551,0.191441971,23561.61827,0.99982758,Richness,Interaction,61
0.10178853,0.143394046,-0.16834263,0.398156032,4412.394922,1.001247917,Richness,Temp change,62
0.001496531,0.001708656,-0.00185638,0.004859381,19635.69542,0.999938903,Richness,Average Temp,62
0.087879813,0.03879099,0.011496227,0.165459129,17375.69164,0.999872814,Richness,Interaction,62
0.106135245,0.103020037,-0.087430229,0.272941472,999.618602,1.006920037,Richness,Temp change,63
0.003522454,0.001940933,-0.000264113,0.007314428,18107.43987,1.000323062,Richness,Average Temp,63
0.091777671,0.037968944,0.018638161,0.166986522,19009.51976,0.999924101,Richness,Interaction,63
0.170978203,0.158998455,-0.124430485,0.484790714,3602.570723,1.000269182,Richness,Temp change,64
-0.000404677,0.001848029,-0.004030222,0.003254725,18854.7953,1.00022587,Richness,Average Temp,64
0.11527871,0.039225174,0.039117597,0.192600207,18159.45651,0.99983913,Richness,Interaction,64
0.021747757,0.080709454,-0.136259014,0.195122401,6198.341854,1.000350623,Richness,Temp change,65
0.000439454,0.001569898,-0.002600139,0.003545909,20279.24229,0.999963692,Richness,Average Temp,65
0.096605908,0.040349817,0.01709555,0.175343465,15509.0688,1.000025156,Richness,Interaction,65
0.033496634,0.08496018,-0.131887272,0.188083363,4544.179107,1.000346639,Richness,Temp change,66
0.00330431,0.001644143,0.000130184,0.006536079,18699.1875,0.999861287,Richness,Average Temp,66
0.155153357,0.035482626,0.086563328,0.224365241,18123.18644,0.999918143,Richness,Interaction,66
0.128540579,0.288549086,-0.432554824,0.717431382,3916.728237,1.000623737,Richness,Temp change,67
0.002243063,0.001690706,-0.001031163,0.005629523,15979.81077,1.000349989,Richness,Average Temp,67
0.18377778,0.034028339,0.116528753,0.24983103,24843.3011,0.999834329,Richness,Interaction,67
0.186919,0.15884104,-0.075532746,0.537530493,3419.930519,1.000671266,Richness,Temp change,68
0.002050434,0.001888623,-0.001595026,0.00579168,20403.00411,0.99993797,Richness,Average Temp,68
0.142615027,0.036783858,0.071295191,0.214108402,20947.13694,0.999948154,Richness,Interaction,68
0.180688152,0.142471799,-0.075845472,0.497480321,5177.221061,1.000043117,Richness,Temp change,69
0.000617375,0.001834114,-0.002953406,0.00422143,19249.63076,1.000062635,Richness,Average Temp,69
0.109834431,0.038218512,0.035695965,0.184609708,16957.99654,0.999947796,Richness,Interaction,69
0.051634358,0.127220129,-0.192541584,0.303791376,6068.369056,1.000355338,Richness,Temp change,70
0.005885917,0.001800882,0.00238737,0.009374992,19964.34834,0.999823325,Richness,Average Temp,70
0.108318438,0.038077001,0.034405561,0.183289405,19411.3951,0.99986515,Richness,Interaction,70
0.063332939,0.08960178,-0.088651821,0.261572379,3317.936505,1.000745472,Richness,Temp change,71
0.001188154,0.001751258,-0.002178655,0.004651937,25646.88939,0.999828325,Richness,Average Temp,71
0.055566388,0.038265522,-0.01922565,0.129433788,23613.41544,0.999900597,Richness,Interaction,71
0.072417862,0.184353946,-0.272952071,0.458334117,4232.949776,1.000998684,Richness,Temp change,72
0.003852647,0.001903457,7.24E-05,0.007539977,22780.55307,0.999789448,Richness,Average Temp,72
0.036548142,0.036467682,-0.035034107,0.108449643,21144.20273,1.000041457,Richness,Interaction,72
0.07465491,0.156877987,-0.213831616,0.413064964,4283.452013,1.001478059,Richness,Temp change,73
0.003833166,0.001834683,0.000249965,0.007446981,17491.53635,1.000094915,Richness,Average Temp,73
0.032361901,0.038727778,-0.043359607,0.108339266,19110.84459,0.999896285,Richness,Interaction,73
0.221592316,0.248076901,-0.25789502,0.732114997,4441.932382,1.000485428,Richness,Temp change,74
0.00362582,0.001829595,3.90E-05,0.007197223,15230.4645,0.999850828,Richness,Average Temp,74
0.113884553,0.039725508,0.035586671,0.191790992,22185.22257,0.99985788,Richness,Interaction,74
0.1079461,0.180300826,-0.264908337,0.457803459,2921.148793,1.004483298,Richness,Temp change,75
0.003743821,0.001597849,0.000601159,0.006772946,1059.61022,1.005542595,Richness,Average Temp,75
0.019643338,0.038938314,-0.054094354,0.095685018,742.7299789,1.006540409,Richness,Interaction,75
0.001307052,0.172731181,-0.35158327,0.322587246,4037.367446,1.000645127,Richness,Temp change,76
0.004146077,0.001836808,0.000593005,0.0077827,18443.11761,0.99981924,Richness,Average Temp,76
-0.006661911,0.038266006,-0.082495242,0.067389474,19929.46844,1.000274605,Richness,Interaction,76
0.084045961,0.066020394,-0.049079824,0.206477149,6724.089323,1.000029866,Richness,Temp change,77
0.003759247,0.001709068,0.00036116,0.007106813,22753.64689,0.999894535,Richness,Average Temp,77
0.047425097,0.038673159,-0.027566513,0.123441928,23299.78994,0.99995958,Richness,Interaction,77
0.087017386,0.104380992,-0.100401469,0.329932912,5873.389466,1.000899014,Richness,Temp change,78
0.002553125,0.001704244,-0.000776445,0.005903919,16957.98483,0.999872148,Richness,Average Temp,78
0.049506875,0.03605494,-0.020987744,0.120261957,20758.22442,0.999940971,Richness,Interaction,78
0.144501438,0.231365882,-0.31866702,0.567790355,3593.462337,1.001714146,Richness,Temp change,79
0.002674311,0.001742685,-0.000726526,0.006194961,15910.21493,1.000115057,Richness,Average Temp,79
0.159340504,0.038561778,0.082790238,0.234746825,18789.42998,1.000468684,Richness,Interaction,79
0.12668226,0.074049181,-0.000191644,0.286531284,5865.417994,1.000029375,Richness,Temp change,80
0.003334274,0.001696863,1.73E-05,0.006649219,23628.19618,1.000153844,Richness,Average Temp,80
0.105057039,0.034704789,0.037602754,0.172919625,22819.31875,0.999825777,Richness,Interaction,80
0.23978791,0.184602805,-0.123921129,0.626646714,4377.822941,1.000662734,Richness,Temp change,81
0.004574162,0.00185478,0.000983395,0.008201305,18375.82891,0.999936476,Richness,Average Temp,81
0.134518464,0.038055922,0.059928999,0.208783342,21096.15016,0.999966804,Richness,Interaction,81
0.229985923,0.312354928,-0.420395884,0.854771493,5831.089804,1.001236783,Richness,Temp change,82
0.000539861,0.001658884,-0.002662834,0.003767893,24004.71157,0.999780783,Richness,Average Temp,82
0.094468016,0.038428912,0.019334731,0.170023265,29306.83957,1.000080123,Richness,Interaction,82
0.081667657,0.2268765,-0.357138574,0.548697261,4405.032332,1.002313271,Richness,Temp change,83
0.001558963,0.001826595,-0.001948059,0.005188854,16530.19486,1.0002845,Richness,Average Temp,83
0.115427967,0.041998951,0.033746806,0.19728341,18947.09965,1.000090175,Richness,Interaction,83
0.013391201,0.126498467,-0.230179015,0.267775164,4091.506301,1.0005203,Richness,Temp change,84
0.003890056,0.001652877,0.000728374,0.007184141,17278.6231,0.999814147,Richness,Average Temp,84
0.005539007,0.035260163,-0.064211809,0.075625335,20256.37335,0.999972985,Richness,Interaction,84
0.047541279,0.15585137,-0.259333755,0.373798316,5444.116351,1.000325617,Richness,Temp change,85
0.002292137,0.001857527,-0.001314977,0.005924117,19681.96402,0.999968836,Richness,Average Temp,85
0.161365522,0.039749341,0.084038351,0.239101504,23068.90374,0.999817136,Richness,Interaction,85
0.112974387,0.128720095,-0.085261306,0.385046195,3136.131927,1.001671476,Richness,Temp change,86
0.000695909,0.0018193,-0.002843102,0.004245745,16142.44548,0.99991694,Richness,Average Temp,86
0.054832842,0.035198996,-0.013057995,0.124290645,16870.70418,1.000031714,Richness,Interaction,86
0.067047626,0.189953494,-0.32967058,0.441824781,3809.529916,1.001624887,Richness,Temp change,87
0.001281458,0.001761089,-0.002138844,0.004718606,18740.17433,1.000049318,Richness,Average Temp,87
0.030838821,0.040011493,-0.047941454,0.108413818,15936.74055,0.99989452,Richness,Interaction,87
0.042635025,0.121431604,-0.183524655,0.286716974,3886.879616,1.000586673,Richness,Temp change,88
0.002450665,0.00186105,-0.001180075,0.006074636,23627.71799,1.000022664,Richness,Average Temp,88
0.136897147,0.035766105,0.066441623,0.206250349,21138.10044,1.000370337,Richness,Interaction,88
0.086782828,0.15701833,-0.210700781,0.402962868,3738.286192,1.000660587,Richness,Temp change,89
-0.002136529,0.001601319,-0.005275407,0.001071328,22831.68655,0.99987566,Richness,Average Temp,89
0.137659463,0.034602857,0.070089138,0.204523102,21727.34324,0.999869597,Richness,Interaction,89
0.113195402,0.116464271,-0.100212345,0.369641797,5314.081756,1.000386299,Richness,Temp change,90
0.000630364,0.001689119,-0.002701568,0.00394735,16794.06083,0.999940915,Richness,Average Temp,90
0.05344757,0.039613405,-0.022963918,0.132089895,16856.40267,1.000098122,Richness,Interaction,90
0.046589431,0.106324024,-0.154966995,0.252484305,4853.300406,1.001521537,Richness,Temp change,91
0.002186771,0.001809838,-0.00135199,0.005747522,18698.44653,0.999824518,Richness,Average Temp,91
0.093561571,0.038031045,0.019384515,0.167720441,25044.11058,1.000128157,Richness,Interaction,91
